Nome,CNES,CNPJ,Nome Empresarial,CPF,Personalidade,Logradouro,Número,Telefone,Complemento,Bairro,CEP,Município,UF,Tipo Estabelecimento,Sub Tipo Estabelecimento,Esfera Administrativa,Gestão,Natureza da Organização,Dependência,Número Alvará,Órgão Expedidor,Data Expedição,url,VCo_Unidade,VEstado,VCodMunicipio,_id
ECOCARDIO,3066711,02287581000110,FMS BORGES,--,JURÍDICA,RUA ALVORADA SALA 13,806,(68)3224 8725,ANEXO STA JULIANA,BOSQUE,69900460,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1130021,SMS,25/04/2014,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200403066711&VEstado=12&VCodMunicipio=120040,1200403066711,12,120040,53ff7c0b12c4e8175fa7b3ad
DUCIGELDA CASAS SOUZA,3929450,,DUCIGELDA CASAS SOUZA,--,FÍSICA,RUA ALVORADO,178,68 3224 2827,,BOSQUE,69900460,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200403929450&VEstado=12&VCodMunicipio=120040,1200403929450,12,120040,53ff7c0b12c4e8175fa7b3ae
DSEI ARP,6971016,00394544009565,DISTRITO SANITARIO ESPECIAL INDIGENA ALTO RIO PURUS,--,JURÍDICA,RUA CORONEL JOSE GALDINO,650,68 9995 5810,,BOSQUE,69908000,RIO BRANCO - IBGE - 120040,AC,UNIDADE DE ATENCAO A SAUDE INDIGENA,DSEI - DISTRITO SANITARIO ESPECIAL INDIGENA,FEDERAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200406971016&VEstado=12&VCodMunicipio=120040,1200406971016,12,120040,53ff7c0b12c4e8175fa7b3af
DR CARLA BENTO NELEM COLTURATO,6624111,,CARLA BENTO NELEM COLTURATO,--,FÍSICA,RUA MARECHAL DEODORO,837,68-3224-7110,SALA 103,IPASE,69900210,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,00001136534,SMS,05/04/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200406624111&VEstado=12&VCodMunicipio=120040,1200406624111,12,120040,53ff7c0c12c4e8175fa7b3b0
DNA,6076017,09599285000101,DIAGNOSTICO ANATOMOPATOLOGICO ACRE,--,JURÍDICA,RUA CASTRO ALVES,35,(68) 3224 9861,,BOSQUE,69900460,RIO BRANCO - IBGE - 120040,AC,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1286481,SMS,18/03/2014,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200406076017&VEstado=12&VCodMunicipio=120040,1200406076017,12,120040,53ff7c0c12c4e8175fa7b3b1
DEUSMAR SINGUI FILHO,3366510,01465056000184,D SINGUI FILHO,--,JURÍDICA,AVENIDA BRASIL,303,(68)3224 5644,SALA 207 2 ANDAR,CENTRO,69900970,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,1128000,SMS,30/03/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200403366510&VEstado=12&VCodMunicipio=120040,1200403366510,12,120040,53ff7c0c12c4e8175fa7b3b2
DIVISAO DE ASSISTENCIA FARMACEUTICA DAF SEMSA,7111118,,PREFEITURA MUNICIPAL DE RIO BRANCO,--,JURÍDICA,RUA PROJETADA,001,68 3213 2549,,ABRAAO ALAB,69900460,RIO BRANCO - IBGE - 120040,AC,FARMACIA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200407111118&VEstado=12&VCodMunicipio=120040,1200407111118,12,120040,53ff7c0d12c4e8175fa7b3b3
DILZA TEREZINHA AMBROS RIBEIRO,6057896,,DILZA TEREZINHA AMBROS RIBEIRO,--,FÍSICA,RUA ALVORADA,806,68-8407-9222,,BOSQUE,69908380,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,218,SES,17/07/2007,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200406057896&VEstado=12&VCodMunicipio=120040,1200406057896,12,120040,53ff7c0d12c4e8175fa7b3b4
DERMATOCLIN,7120753,16491382000133,DERMATOCLIN CLINICA MEDICA E DERMATOLOGICA EIRELI,--,JURÍDICA,AV GETULIO VARGAS,1919,68 3224 4109,SALA 101,BOSQUE,69900460,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1369238,SMS,03/02/2014,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200407120753&VEstado=12&VCodMunicipio=120040,1200407120753,12,120040,53ff7c0e12c4e8175fa7b3b5
DEPARTAMENTO DE VIGILANCIA SANITARIA,2002051,,PREFEITURA MUNICIPAL DE RIO BRANCO,--,JURÍDICA,AV CEARA,3188,(68) 3226-2113,,ABRAHAO ALAB,69907000,RIO BRANCO - IBGE - 120040,AC,UNIDADE DE VIGILANCIA EM SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200402002051&VEstado=12&VCodMunicipio=120040,1200402002051,12,120040,53ff7c0e12c4e8175fa7b3b6
DENTAL X RADIOLOGIA,5607329,07679751000125,DENTAL X RADIOLOGIA LTDA,--,JURÍDICA,TRAV ALAGOAS,49,68 3223 6303,,CENTRO,69908030,RIO BRANCO - IBGE - 120040,AC,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,2905345/2006,SMS,09/03/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200405607329&VEstado=12&VCodMunicipio=120040,1200405607329,12,120040,53ff7c0e12c4e8175fa7b3b7
DEPARTAMENTO DE CONTROLE DE ZOONOSES,6925170,,PREFEITURA MUNICIPAL DE RIO BRANCO,--,JURÍDICA,RODOVIA AC 40 KM 09,00,68 3221 3561,,ZONA RURAL,69908000,RIO BRANCO - IBGE - 120040,AC,UNIDADE DE VIGILANCIA EM SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200406925170&VEstado=12&VCodMunicipio=120040,1200406925170,12,120040,53ff7c0e12c4e8175fa7b3b8
DEPARTAMENTO DE VIGILANCIA EPIDEMIOLOGICA E AMBIENTAL,6917291,,PREFEITURA MUNICIPAL DE RIO BRANCO,--,JURÍDICA,AV CEARA,3188,68 3227 2553,,ABRAHAO ALAB,69907000,RIO BRANCO - IBGE - 120040,AC,UNIDADE DE VIGILANCIA EM SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200406917291&VEstado=12&VCodMunicipio=120040,1200406917291,12,120040,53ff7c0e12c4e8175fa7b3b9
DENTAL CLIN,6433111,07254616000219,FLORA FORMULA LTDA,--,JURÍDICA,TRAVESSA ESPIRITO SANTO,101,,,BOSQUE,69908160,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,00001310811,SMS,02/12/2009,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200406433111&VEstado=12&VCodMunicipio=120040,1200406433111,12,120040,53ff7c0f12c4e8175fa7b3ba
D L M SILVA,7349580,18080338000166,D L M SILVA ME,--,JURÍDICA,AV NACOES UNIDAS,119,68 9989 9656,,BOSQUE,69900460,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200407349580&VEstado=12&VCodMunicipio=120040,1200407349580,12,120040,53ff7c1012c4e8175fa7b3bb
DENISE DUIZIT COLIN,5602246,,DENISE DUIZIT COLIN,--,FÍSICA,RUA ALVORADA,651,(68) 3223 1891,,BOSQUE,69900970,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200405602246&VEstado=12&VCodMunicipio=120040,1200405602246,12,120040,53ff7c1012c4e8175fa7b3bc
D S RANGEL ME,5195152,15419343000162,D S RANGEL,--,JURÍDICA,RUA CORONEL JOSE GALDINO,626,68 3223 5810,SALA 10,BOSQUE,69900460,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1180509,SES,12/06/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200405195152&VEstado=12&VCodMunicipio=120040,1200405195152,12,120040,53ff7c1012c4e8175fa7b3bd
DEISE CRISTIANE DE MELO,3925714,,DEISE CRISTIANE DE MELO,--,FÍSICA,RUA CORONEL ALEXANDRINO,326,,,BOSQUE,69909730,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,062,SES,19/04/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200403925714&VEstado=12&VCodMunicipio=120040,1200403925714,12,120040,53ff7c1012c4e8175fa7b3be
D IMAGEM CENTRO DE DISGNOSTICO POR IMAGEM,7541279,13170529000103,R C SERVICOS DE DIAGNOSTICO POR IMAGEM LTDA EPP,--,JURÍDICA,AV RECANTO VERDE,140,68 3301 7924,SALA A,PRIMAVERA,69900460,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1333518,SMS,18/04/2014,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200407541279&VEstado=12&VCodMunicipio=120040,1200407541279,12,120040,53ff7c1112c4e8175fa7b3bf
CUIDAR ATENDIMENTO PSICOLOGICO,7026048,14333193000107,CUIDAR CENTRO DE ATENDIMENTOS E ESTUDOS EM PSICOLOGIA LTDA,--,JURÍDICA,RUA QUINTINO BOCAIUVA,1917,68 3224 9433,,BOSQUE,69900460,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1351371,SMS,16/01/2014,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200407026048&VEstado=12&VCodMunicipio=120040,1200407026048,12,120040,53ff7c1212c4e8175fa7b3c0
CONSULTORIOS ODONTOLOGICOS RIO BRANCO LTDA,6861180,13486398000160,CONSULTORIOS ODONTOLOGICOS RIO BRANCO LTDA,--,JURÍDICA,RUA BENJAMIN CONSTANT,104,68 3223 9913,EDIFICIO SANTOS,CENTRO,69900160,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,PMRB - SEC. MUNIC. FINANC,SMS,13/07/2011,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200406861180&VEstado=12&VCodMunicipio=120040,1200406861180,12,120040,53ff7c1212c4e8175fa7b3c1
CORB CLINICA ORTOPEDICA,5599644,09157578000120,B M V Y SERVICO MEDICOS ASSOCIADOS LTDA,--,JURÍDICA,AV GETULIO VARGAS,1940,(68)3223 7417,PRONTO CLINICA,BOSQUE,69900460,RIO BRANCO - IBGE - 120040,AC,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200405599644&VEstado=12&VCodMunicipio=120040,1200405599644,12,120040,53ff7c1212c4e8175fa7b3c2
COORDENADORIA ESTADUAL DE VIGILANCIA SANITARIA,2002981,,SECRETARIA DE ESTADO DE SAUDE DO ACRE,--,JURÍDICA,AV ANTONIO DA ROCHA VIANA,1294,(68) 2233453,,VILA IVONETE,69908610,RIO BRANCO - IBGE - 120040,AC,UNIDADE DE VIGILANCIA EM SAUDE,,ESTADUAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200402002981&VEstado=12&VCodMunicipio=120040,1200402002981,12,120040,53ff7c1312c4e8175fa7b3c3
CONSULTORIOS MEDICOS E ODONTOLOGICOS,6132782,,PERLA GADELHA MEDEIROS LIMA,--,FÍSICA,ESTRADA DAS PLACAS,1396,068-3228-6841,,PLACAS,69914720,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,00001289421,SMS,04/08/2008,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200406132782&VEstado=12&VCodMunicipio=120040,1200406132782,12,120040,53ff7c1312c4e8175fa7b3c4
CONSULTORIO SORRISO POPULAR,5269768,,DRA JOSSANDRA PRADO LOPES DA SILVA,--,FÍSICA,RUA MINAS GERAIS,400,,,CENTRO,69900460,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200405269768&VEstado=12&VCodMunicipio=120040,1200405269768,12,120040,53ff7c1412c4e8175fa7b3c5
CONSULTORIO ODONTOLOGICO SORRISO CLEAN,6398340,09317291000110,CONSULTORIO ODONTOLOGICO SORRISO CLEAN S S LTDA,--,JURÍDICA,RUA SENADOR GUIOMARD SANTOS,310,68-8111-9974,SALA 209,BOSQUE,69909370,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,00001301012,SMS,12/05/2009,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200406398340&VEstado=12&VCodMunicipio=120040,1200406398340,12,120040,53ff7c1412c4e8175fa7b3c6
CONSULTORIO SANTA TEREZINHA,3425916,03765755000175,SMM DA SILVA,--,JURÍDICA,RUA ALVORADA,503,(68) 3223 6131,,BOSQUE,69900460,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200403425916&VEstado=12&VCodMunicipio=120040,1200403425916,12,120040,53ff7c1412c4e8175fa7b3c7
CONSULTORIO ODONTOLOGICO VANESSA FELTRINI,5523141,,CONSULTORIO ODONTOLOGICO VANESSA FELTRINI,--,FÍSICA,RUA RIO DE JANEIRO,294,68 3223 3796,SALA Q,CENTRO,69900460,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200405523141&VEstado=12&VCodMunicipio=120040,1200405523141,12,120040,53ff7c1512c4e8175fa7b3c8
CONSULTORIO ODONTOLOGICO DRA NATHALIA ARAUJO,7035179,,CONSULTORIO ODONTOLOGICO,--,FÍSICA,AV GETULIO VARGAS,3357,68 3228 7282,,CONJ PROCON,69900460,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200407035179&VEstado=12&VCodMunicipio=120040,1200407035179,12,120040,53ff7c1512c4e8175fa7b3c9
CONSULTORIO ODONTOLOGICO DRA ELZA MACEDO,7138369,,CONSULTORIO ODONTOLOGICO DRA ELZA MAEDO,--,FÍSICA,RUA JOSE DE MELO,383,68 3224 6933,,BOSQUE,69900460,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200407138369&VEstado=12&VCodMunicipio=120040,1200407138369,12,120040,53ff7c1512c4e8175fa7b3ca
CONSULTORIO ODONTOLOGICO DRA ANA SOFIA VASCONCELLOS,7532288,,ANA SOFIA ALVES E GOMES VASCONCELLOS,--,FÍSICA,RUA RAQUEL DE QUEIROZ,102,68 3227 7486,EM FT GENTIL PERDOM,CONJUNTO ESPERANCA,69900460,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1339389,SMS,08/07/2014,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200407532288&VEstado=12&VCodMunicipio=120040,1200407532288,12,120040,53ff7c1612c4e8175fa7b3cb
CONSULTORIO ODONTOLOGICO DR DANIELA BEZERRA VAZ,5046017,,CONSULTORIO ODONTOLOGICO DR DANIELA BEZERRA VAZ,--,FÍSICA,RUA RIO DE JANEIRO SALA Q GALERIA BESSA,294,68-3223-3796,,CENTRO,69900460,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200405046017&VEstado=12&VCodMunicipio=120040,1200405046017,12,120040,53ff7c1712c4e8175fa7b3cc
CONSULTORIO MEDICO ASSUERO CESAR DE CARVALHO REGO,6274706,,ASSUERO CESAR DE CARVALHO REGO,--,FÍSICA,RUA ALVORADA,54,68 9229976,,BOSQUE,69900970,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,338,SES,06/11/2008,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200406274706&VEstado=12&VCodMunicipio=120040,1200406274706,12,120040,53ff7c1712c4e8175fa7b3cd
CONSULTORIO DRA DANIELE QUEIROZ,6691161,,DANIELE QUEIROZ YARZON,--,FÍSICA,AV GETULIO VARGAS,1227,68-3223-2260,2 ANDAR SALA 2,BOSQUE,69908650,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,00001320556,SMS,06/12/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200406691161&VEstado=12&VCodMunicipio=120040,1200406691161,12,120040,53ff7c1712c4e8175fa7b3ce
CONSULTORIO MEDICO,6291805,,FRANCISCO EDUARDO SARAIVA DE FARIAS,--,FÍSICA,RUA 19 DE NOVEMBRO,74,068-3224-0566,,BOSQUE,69909600,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,00001112155,SMS,15/05/2009,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200406291805&VEstado=12&VCodMunicipio=120040,1200406291805,12,120040,53ff7c1812c4e8175fa7b3cf
CONSULTORIO DR VICENCIA,6635024,,MARIA VICENCIA BENCHAYA,--,FÍSICA,RUA QUINTINO BOCAIUVA,234,68-3224-2003,SALA M,BOSQUE,69909740,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,00001082906,SMS,19/10/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200406635024&VEstado=12&VCodMunicipio=120040,1200406635024,12,120040,53ff7c1812c4e8175fa7b3d0
CONSULTORIO DR QUIRINO,3944085,,QUIRINO DE OLIVEIRA BARBOSA,--,FÍSICA,RUA ALVORADA,178,68 3224 6087,SALA 3,BOSQUE,69908650,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200403944085&VEstado=12&VCodMunicipio=120040,1200403944085,12,120040,53ff7c1812c4e8175fa7b3d1
CONSULTORIO DR MARINEZ FELIPE LIMA,6079245,,MARINEZ FELIPE LIMA,--,FÍSICA,RUA ALVORADA,361,068 3222 8225,SALA G,BOSQUE,69900460,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,3594718/2006,SMS,20/05/2008,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200406079245&VEstado=12&VCodMunicipio=120040,1200406079245,12,120040,53ff7c1912c4e8175fa7b3d2
CONSULTORIO ODONTOLOGICO,6467547,,EMILIANA SOCORRO GUERRA ALVES,--,FÍSICA,RUA CORONEL ALEXANDRINO,326,68 3026 1594,APTO 103,BOSQUE,69909730,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,SMS,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200406467547&VEstado=12&VCodMunicipio=120040,1200406467547,12,120040,53ff7c1912c4e8175fa7b3d3
CONSULTORIO DR LEONARDO DIEL,6091741,,LEONARDO JOSE RANGEL DIEL,--,FÍSICA,AVENIDA GETULIO VARGAS,1715,068-3224-9246,,BOSQUE,69908000,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,00001143239,SES,09/12/2008,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200406091741&VEstado=12&VCodMunicipio=120040,1200406091741,12,120040,53ff7c1a12c4e8175fa7b3d4
CONSULTORIO DO DR PAULO HENRIQUE,6300324,,PAULO HENRIQUE SAMPAIO VALADARES,--,FÍSICA,AV GETULIO VARGAS,1227,,SALA 02,BOSQUE,69908250,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,00001136925,SMS,09/12/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200406300324&VEstado=12&VCodMunicipio=120040,1200406300324,12,120040,53ff7c1a12c4e8175fa7b3d5
CONSULTORIO DE PEDIATRIA DRA KATIA SIMONE,6738532,,KATIA SIMONE DA SILVA MENEZES,--,FÍSICA,RUA MAJOR LADISLAU FERREIRA,691,68-9207-6822,SALA 02,JARDIM NAZLE,69908650,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,00001002880,SMS,31/03/2011,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200406738532&VEstado=12&VCodMunicipio=120040,1200406738532,12,120040,53ff7c1b12c4e8175fa7b3d6
CONSULTORIO DE FISIOTERAPIA,3690296,,RPG,--,FÍSICA,RUA HUGO CARNEIRO,574,,SALA 103,BOSQUE,69900550,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200403690296&VEstado=12&VCodMunicipio=120040,1200403690296,12,120040,53ff7c1c12c4e8175fa7b3d7
CONSULTORIO DA DR MARIANELA,6091822,,MARIANELA VIRGINIA LOYOLA ORTIZ ESTREMADOYRO,--,FÍSICA,RUA FRANCISCO MAGABEIRA,72,068-3223-4343,SALA 105,BOSQUE,69909740,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,00001113097,SMS,12/04/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200406091822&VEstado=12&VCodMunicipio=120040,1200406091822,12,120040,53ff7c1c12c4e8175fa7b3d8
CONSULTORIO DE FISIOTERAPIA,6727247,,CONSULTORIO DE FISIOTERAPIA HEBER ROMERO,--,FÍSICA,RUA ISAURA PARENTE,2820,68 8414 9855,MAIS ACADEMIA,ESTACAO EXPERIMENTAL,69912605,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1331663,SMS,21/03/2011,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200406727247&VEstado=12&VCodMunicipio=120040,1200406727247,12,120040,53ff7c1c12c4e8175fa7b3d9
CONSULTORIO DA DR ELOINA MELLO,6079156,,ELOINA PAULA DE MELLO,--,FÍSICA,RUA ALVORADA,152,068-3223-2985,LOJA 01,BOSQUE,69909380,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1099914,SMS,29/03/2013,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200406079156&VEstado=12&VCodMunicipio=120040,1200406079156,12,120040,53ff7c1d12c4e8175fa7b3da
