Nome,CNES,CNPJ,Nome Empresarial,CPF,Personalidade,Logradouro,Número,Telefone,Complemento,Bairro,CEP,Município,UF,Tipo Estabelecimento,Sub Tipo Estabelecimento,Esfera Administrativa,Gestão,Natureza da Organização,Dependência,Número Alvará,Órgão Expedidor,Data Expedição,url,VCo_Unidade,VEstado,VCodMunicipio,_id
POSTO DE SAUDE CRISTO E VIDA VILA NETEOLANDIA,7218842,,PREFEITURA MUNICIPAL DE NOVO REPARTIMENTO,--,JURÍDICA,VILA NETEOLANDIA,S/N,,PA RIO GELADO,VILA NETEOLANDIA,68473000,NOVO REPARTIMENTO - IBGE - 150506,PA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505067218842&VEstado=15&VCodMunicipio=150506,1505067218842,15,150506,5407e3dc76ba51692a596727
POSTO DE SAUDE BELA VISTA PA PACAJAZINHO,7218869,,PREFEITURA MUNICIPAL DE NOVO REPARTIMENTO,--,JURÍDICA,PA PACAJAZINHO,S/N,,VICINAL CATITU,PA PACAJAZINHO,68473000,NOVO REPARTIMENTO - IBGE - 150506,PA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505067218869&VEstado=15&VCodMunicipio=150506,1505067218869,15,150506,5407e3dc76ba51692a596728
HOSPITAL MUNICIPAL SAO FRANCISCO,2312123,,PREFEITURA MUNICIPAL DE NOVO REPARTIMENTO,--,JURÍDICA,PRACA DA BIBLIA,S/N,,RUA DA LADEIRA,ESPIGAO,68473000,NOVO REPARTIMENTO - IBGE - 150506,PA,HOSPITAL GERAL,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,002/2002,SES,19/02/2002,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505062312123&VEstado=15&VCodMunicipio=150506,1505062312123,15,150506,5407e3dd76ba51692a596729
POSTO DE SAUDE GLEBA BAIANA,2312638,,PREFEITURA MUNICIPAL DE NOVO REPARTIMENTO,--,JURÍDICA,GLEBA BAIANA,17,(91)7851150,,ZONA RURAL,68473000,NOVO REPARTIMENTO - IBGE - 150506,PA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505062312638&VEstado=15&VCodMunicipio=150506,1505062312638,15,150506,5407e3dd76ba51692a59672a
POSTO DE SAUDE DIVINOPOLIS,2312603,,PREFEITURA MUNICIPAL DE NOVO REPARTIMENTO,--,JURÍDICA,KM112 BR 230,400,(91)7851150,,ZONA RURAL,68473000,NOVO REPARTIMENTO - IBGE - 150506,PA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505062312603&VEstado=15&VCodMunicipio=150506,1505062312603,15,150506,5407e3de76ba51692a59672b
POSTO DE SAUDE DO PROJETO TUERE,2312573,,PREFEITURA MUNICIPAL DE NOVO REPARTIMENTO,--,JURÍDICA,VICINAL 04 NOVO HORIZONTE TUERE,38,9437851150,,ZONA RURAL,68473000,NOVO REPARTIMENTO - IBGE - 150506,PA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505062312573&VEstado=15&VCodMunicipio=150506,1505062312573,15,150506,5407e3de76ba51692a59672c
P S F RAIMUNDO SERRA DISTR BELO MONTE,6309402,,PREFEITURA MUN DE NOVO REPARTIMENTO,--,JURÍDICA,DISTRITO DE BELO MONTE,01,9437851311,PRACA BELO MONTE,ZONA RURAL,68473000,NOVO REPARTIMENTO - IBGE - 150506,PA,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505066309402&VEstado=15&VCodMunicipio=150506,1505066309402,15,150506,5407e3de76ba51692a59672d
FARMALAB,6997813,14480428000193,MP DE ANALISES CLINICAS BASICAS LTDA ME,--,JURÍDICA,RUA 13 DE MAIO,S/N,3785 9013,PA RIO GELADO,VITORIA DA CONQUISTA,68473000,NOVO REPARTIMENTO - IBGE - 150506,PA,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,3001268,SMS,16/03/2012,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505066997813&VEstado=15&VCodMunicipio=150506,1505066997813,15,150506,5407e3de76ba51692a59672e
DEPARTAMENTO DE VIGILANCIA EM SAUDE,2622637,,PREFEITURA MUNICIPAL DE NOVO REPARTIMENTO,--,JURÍDICA,AV CUPUACU,198,(94)37851150,QD 01 A,PARQUE MORUMBI,68473000,NOVO REPARTIMENTO - IBGE - 150506,PA,UNIDADE DE VIGILANCIA EM SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505062622637&VEstado=15&VCodMunicipio=150506,1505062622637,15,150506,5407e3de76ba51692a59672f
CLINICA DA MULHER,6311040,07818507000104,K DE S CARVALHO,--,JURÍDICA,TRAV MONTE SINAI Q 38,01,9437851120,,ESPIGAO,68473000,NOVO REPARTIMENTO - IBGE - 150506,PA,POLICLINICA,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,154,SMS,02/03/2009,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505066311040&VEstado=15&VCodMunicipio=150506,1505066311040,15,150506,5407e3e176ba51692a596730
CENTRO DE SAUDE DR ALMIR GABRIEL,2677822,,PREFEITURA MUNICIPAL DE NOVO REPARTIMENTO,--,JURÍDICA,VILA MARACAJA KM 212 BR230,S/N,(91)7851150,,ZONA RURAL,68473000,NOVO REPARTIMENTO - IBGE - 150506,PA,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505062677822&VEstado=15&VCodMunicipio=150506,1505062677822,15,150506,5407e3e176ba51692a596731
CENTRO DE REABILITACAO E FISIOTERAPIA DE NOVO REPARTIMENTO,6745016,,PREFEITURA MUNICIPAL DE NOVO REPARTIMENTO,--,JURÍDICA,AV BELEM,S/N,,FUNDO PSF V TUCURUI,VILA TUCURUI,68473000,NOVO REPARTIMENTO - IBGE - 150506,PA,CLINICA/CENTRO DE ESPECIALIDADE,CENTRO ESPECIALIZADO EM REABILITAÇÃO (CER),MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505066745016&VEstado=15&VCodMunicipio=150506,1505066745016,15,150506,5407e3e176ba51692a596732
CENTRO DE SAUDE NOSSA SENHORA APARECIDA,7106297,,PREFEITURA MUNICIPAL DE NOVO REPARTIMENTO,--,JURÍDICA,AV CUIABA N 11 E 12,1212,(094) 3785 1150,QD 22,NOSSA SENHORA APAREC,68473000,NOVO REPARTIMENTO - IBGE - 150506,PA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505067106297&VEstado=15&VCodMunicipio=150506,1505067106297,15,150506,5407e3e176ba51692a596733
CENTRO DE SAUDE DOM IVO EDUARDO DA SILVA,2312557,,PREFEITURA MUNICIPAL DE NOVO REPARTIMENTO,--,JURÍDICA,PRACA DA BIBLIA,S/N,(91)7851150,,ESPIGAO,68473000,NOVO REPARTIMENTO - IBGE - 150506,PA,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505062312557&VEstado=15&VCodMunicipio=150506,1505062312557,15,150506,5407e3e276ba51692a596734
BIOLAB LABORATORIO DE ANALISES CLINICAS,6967833,07634613000120,MARIA CRISTINA FIGUEREDO ME,--,JURÍDICA,AV BEIJA FLOR,191,094 3785 0453,QD 26,UIRAPURU,68473000,NOVO REPARTIMENTO - IBGE - 150506,PA,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1020,SMS,10/01/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505066967833&VEstado=15&VCodMunicipio=150506,1505066967833,15,150506,5407e3e376ba51692a596735
BASE DESCENTRALIZADA SAMU 192 DE NOVO REPARTIMENTO,7507577,,SAMU 192 DE NOVO REPARTIMENTO,--,JURÍDICA,AVENIDA MONTES DAS OLIVEIRAS,02,192,QD 32,ESPIGAO,68473000,NOVO REPARTIMENTO - IBGE - 150506,PA,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505067507577&VEstado=15&VCodMunicipio=150506,1505067507577,15,150506,5407e3e476ba51692a596736
ACADEMIA DA SAUDE PRACA DA BIBLIA,7497393,,POLO ACADEMIA DA SAUDE PRACA DA BIBLIA,--,JURÍDICA,PRACA DA BIBLIA,S/N,94 3785 1150,,ESPIGAO,68473000,NOVO REPARTIMENTO - IBGE - 150506,PA,POLO ACADEMIA DA SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505067497393&VEstado=15&VCodMunicipio=150506,1505067497393,15,150506,5407e3e476ba51692a596737
UNIDADE SAUDE DA FAMILIA HELENA FERREIRA RIBEIRO,2331683,,SECRETARIA MUNICIPAL DE SAUDE DE OBIDOS,--,JURÍDICA,RUA FREI EDMUNDO,S/N,,,SAO FRANCISCO,68250000,OBIDOS - IBGE - 150510,PA,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505102331683&VEstado=15&VCodMunicipio=150510,1505102331683,15,150510,5407e3e476ba51692a596738
CENTRAL DE REGULACAO DE NOVO REPARTIMENTO,6604021,,PREFEITURA MUNICIPAL DE NOVO REPARTIMENTO,--,JURÍDICA,AV CUPUACU,198,94 3785-1150,QD 01 A,PARQUE MORUMBI,68473000,NOVO REPARTIMENTO - IBGE - 150506,PA,CENTRAL DE REGULACAO DO ACESSO,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505066604021&VEstado=15&VCodMunicipio=150506,1505066604021,15,150506,5407e3e476ba51692a596739
UNIDADE DE SAUDE ZURAIA CONTI GALATI,6960936,,SECRETARIA MUNICIPAL DE SAUDE DE OBIDOS,--,JURÍDICA,RUA ALMIRANTE BARROSO,S/N,,,CENTRO,68250000,OBIDOS - IBGE - 150510,PA,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505106960936&VEstado=15&VCodMunicipio=150510,1505106960936,15,150510,5407e3e676ba51692a59673a
UNIDADE MOVEL ODONTOLOGICA DE OBIDOS,6900577,,SECRETARIA MUNICIPAL DE SAUDE DE OBIDOS,--,JURÍDICA,RUA ALMIRANTE BARROSO,330,,SECRETARIA DE SAUDE,CENTRO,68250000,OBIDOS - IBGE - 150510,PA,UNIDADE MOVEL TERRESTRE,UNIDADE MOVEL ODONTOLOGICA,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505106900577&VEstado=15&VCodMunicipio=150510,1505106900577,15,150510,5407e3e676ba51692a59673b
UNIDADE DE SAUDE MARIA MADALENA ALVES DE AZEVEDO,7122306,,SECRETARIA MUNICIPAL DE SAUDE DE OBIDOS,--,JURÍDICA,COMUNIDADE REPARTIMENTO,S/N,,,ZONA RURAL,68250000,OBIDOS - IBGE - 150510,PA,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505107122306&VEstado=15&VCodMunicipio=150510,1505107122306,15,150510,5407e3e776ba51692a59673c
UNIDADE DE SAUDE DO MATA,2332221,,SECRETARIA MUNICIPAL DE SAUDE DE OBIDOS,--,JURÍDICA,POVOADO DO MATA,S/N,,,ZONA RURAL,68250000,OBIDOS - IBGE - 150510,PA,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505102332221&VEstado=15&VCodMunicipio=150510,1505102332221,15,150510,5407e3e776ba51692a59673d
UNIDADE DE SAUDE JOFRE DE MATOS COHEN,2332191,,SECRETARIA MUNICIPAL DE SAUDE DE OBIDOS,--,JURÍDICA,RUA IZALTINO JOSE BARBOSA,S/N,,,SANTA TEREZINHA,68250000,OBIDOS - IBGE - 150510,PA,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505102332191&VEstado=15&VCodMunicipio=150510,1505102332191,15,150510,5407e3e776ba51692a59673e
UNIDADE DE SAUDE DA FAMILIA DR LAURO CORREA PINTO,2332159,,SECRETARIA MUNICIPAL DE SAUDE DE OBIDOS,--,JURÍDICA,RUA PEDRO ALVARES CABRAL,S/N,,,CIDADE NOVA,68250000,OBIDOS - IBGE - 150510,PA,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505102332159&VEstado=15&VCodMunicipio=150510,1505102332159,15,150510,5407e3e976ba51692a59673f
UNIDADE DE SAUDE DO CURUMU,2332213,,SECRETARIA MUNICIPAL DE SAUDE DE OBIDOS,--,JURÍDICA,VILA CURUMU,S/N,,,ZONA RURAL,68250000,OBIDOS - IBGE - 150510,PA,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505102332213&VEstado=15&VCodMunicipio=150510,1505102332213,15,150510,5407e3e976ba51692a596741
POSTO DE SAUDE DO SAO JOSE,2677814,,SECRETARIA MUNICIPAL DE SAUDE OBIDOS,--,JURÍDICA,POVOADO SAO JOSE,S/N,,,ZONA RURAL,68250000,OBIDOS - IBGE - 150510,PA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505102677814&VEstado=15&VCodMunicipio=150510,1505102677814,15,150510,5407e3eb76ba51692a596743
POSTO DE SAUDE DO IGARAPE ACU,2332434,,SECRETARIA MUNICIPAL DE SAUDE DE OBIDOS,--,JURÍDICA,VILA IGARAPE ACU,S/N,,,ZONA RURAL,68250000,OBIDOS - IBGE - 150510,PA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505102332434&VEstado=15&VCodMunicipio=150510,1505102332434,15,150510,5407e3ec76ba51692a596744
SECRETARIA MUNICIPAL DE SAUDE DE OBIDOS,6575927,05131180000407,FUNDO MUNICIPAL DE SAUDE DE OBIDOS,--,JURÍDICA,RUA ALMIRANTE BARROSO,330,9335471593,,CENTRO,68250000,OBIDOS - IBGE - 150510,PA,SECRETARIA DE SAUDE,MUNICIPAL/SEDE,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505106575927&VEstado=15&VCodMunicipio=150510,1505106575927,15,150510,5407e3ec76ba51692a596745
POSTO DE SAUDE DO ARAPUCU,7004842,,SECRETARIA MUNICIPAL DE SAUDE DE OBIDOS,--,JURÍDICA,COMUNIDADE ARAPUCU,S/N,,,ZONA RURAL,68250000,OBIDOS - IBGE - 150510,PA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505107004842&VEstado=15&VCodMunicipio=150510,1505107004842,15,150510,5407e3ec76ba51692a596746
POSTO DE SAUDE DE CIPOAL,2332272,,SECRETARIA MUNICIPAL DE SAUDE DE OBIDOS,--,JURÍDICA,VILA CIPOAL,S/N,,,ZONA RURAL,68250000,OBIDOS - IBGE - 150510,PA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505102332272&VEstado=15&VCodMunicipio=150510,1505102332272,15,150510,5407e3ed76ba51692a596747
POSTO DE SAUDE PARU,2332256,,PREFEITURA MUNICIPAL DE OBIDOS,--,JURÍDICA,IGARAPE DO PARU,S/N,,,ZONA RURAL,68250000,OBIDOS - IBGE - 150510,PA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,SMS,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505102332256&VEstado=15&VCodMunicipio=150510,1505102332256,15,150510,5407e3ee76ba51692a596748
UNIDADE DE SAUDE DE CUMINAPANEMA,7216793,,SECRETARIA MUNICIPAL DE SAUDE DE OBIDOS,--,JURÍDICA,ALDEIA INDIGENA CUMINAPANEMA,S/N,,,ZONA RURAL,68250000,OBIDOS - IBGE - 150510,PA,UNIDADE DE ATENCAO A SAUDE INDIGENA,POLO-BASE TIPO I,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505107216793&VEstado=15&VCodMunicipio=150510,1505107216793,15,150510,5407e3ee76ba51692a596749
POSTO DE SAUDE SANTA RITA,2332175,,PREFEITURA MUNICIPAL DE OBIDOS,--,JURÍDICA,COMUNIDADE SANTA RITA,S/N,,,ZONA RURAL,68250000,OBIDOS - IBGE - 150510,PA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505102332175&VEstado=15&VCodMunicipio=150510,1505102332175,15,150510,5407e3ee76ba51692a59674a
POSTO DE SAUDE COMUNIDADE MONDONGO,2332248,,SECRETARIA MUNICIPAL DE SAUDE DE OBIDOS,--,JURÍDICA,COMUNIDADE MODONGO DE BAIXO,S/N,,,ZONA RURAL,68250000,OBIDOS - IBGE - 150510,PA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505102332248&VEstado=15&VCodMunicipio=150510,1505102332248,15,150510,5407e3ee76ba51692a59674b
MARIA ELIZABETH CARVALHO DE AZEVEDO GUERREIRO,6682081,,MARIA ELIZABETH CARVALHO DE AZEVEDO GUERREIRO,--,FÍSICA,TRAVESSA DR MACHADO,83,35471447,,CENTRO,68250000,OBIDOS - IBGE - 150510,PA,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,02/2010,SMS,26/05/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505106682081&VEstado=15&VCodMunicipio=150510,1505106682081,15,150510,5407e3ee76ba51692a59674c
LACOB,6621880,02185083000166,LABORATORIO DE ANALISES CLINICAS DE OBIDOS,--,JURÍDICA,RUA SIQUEIRA CAMPOS,212,(93)35471414,,CENTRO,68250000,OBIDOS - IBGE - 150510,PA,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,04/2010,SMS,26/05/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505106621880&VEstado=15&VCodMunicipio=150510,1505106621880,15,150510,5407e3f176ba51692a59674d
LABORATORIO MUNICIPAL,2332183,,SECRETARIA MUNICIPAL DE SAUDE DE OBIDOS,--,JURÍDICA,RUA JOSE DO PATROCINIO,S/N,,EM ANEXO AO HOSPITAL,FATIMA,68250000,OBIDOS - IBGE - 150510,PA,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505102332183&VEstado=15&VCodMunicipio=150510,1505102332183,15,150510,5407e3f276ba51692a59674e
LABORATORIO DE ANALISES CLINICAS SANTANA,6683797,02374578000133,CARVALHO FLORENZANO LTDA,--,JURÍDICA,AVENIDA DOM FLORIANO,S/N,09335471372,,CENTRO,68250000,OBIDOS - IBGE - 150510,PA,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,14/2010,SMS,30/11/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505106683797&VEstado=15&VCodMunicipio=150510,1505106683797,15,150510,5407e3f276ba51692a59674f
HOSPITAL SANTA CASA DE MISERICORDIA DE OBIDOS,2332299,10217271000157,ASSOCIACAO SANTA CASA DE OBIDOS,--,JURÍDICA,TRAVESSA RUI BARBOSA,335,(93) 3547 1417,,CENTRO,68250000,OBIDOS - IBGE - 150510,PA,HOSPITAL GERAL,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,03,SMS,05/01/2007,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505102332299&VEstado=15&VCodMunicipio=150510,1505102332299,15,150510,5407e3f376ba51692a596750
HOSPITAL MUNICIPAL DE OBIDOS DR JOSE BENITO PRIANTE,7010265,,SECRETARIA MUNICIPAL DE SAUDE DE OBIDOS,--,JURÍDICA,RUA JOSE DO PATROCINIO,S/N,3547-3101,,FATIMA,68250000,OBIDOS - IBGE - 150510,PA,HOSPITAL GERAL,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505107010265&VEstado=15&VCodMunicipio=150510,1505107010265,15,150510,5407e3f376ba51692a596751
FRANCISCO GRIJALVA M BARROS,2622270,,FRANCISCO GRIJALVA M BARROS,--,FÍSICA,PRACA JOSE VERISSIMO,003,(93)5471471,,CENTRO,68250000,OBIDOS - IBGE - 150510,PA,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,0002,SMS,05/01/2007,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505102622270&VEstado=15&VCodMunicipio=150510,1505102622270,15,150510,5407e3f476ba51692a596752
CONSULTORIO ODONTOLOGICO LUIZ ALBERTO BENTES,7067429,,LUIZ ALBERTO PINTO BENTES,--,FÍSICA,TRAVESSA RUI BARBOSA,358,35471373,,CENTRO,68250000,OBIDOS - IBGE - 150510,PA,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505107067429&VEstado=15&VCodMunicipio=150510,1505107067429,15,150510,5407e3f476ba51692a596753
CONSULTORIO ODONTOLOGICO DR GISELLE MODA,6583199,11104416000176,CONSULTORIO ODONTOLOGICO DR GISELLE MODA,--,JURÍDICA,TRAVESSA RUI BARBOSA,354,09335472446,,CENTRO,68250000,OBIDOS - IBGE - 150510,PA,CLINICA/CENTRO DE ESPECIALIDADE,CENTRO ESPECIALIZADO EM REABILITAÇÃO (CER),PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1505106583199&VEstado=15&VCodMunicipio=150510,1505106583199,15,150510,5407e3f476ba51692a596754
